Error splitting the argument list: Option not found

2026-05-27 21:12:17.654 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 98 音频无效，将使用静音占位
2026-05-27 21:12:17.663 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.663 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 99 音频无效，将使用静音占位
2026-05-27 21:12:17.673 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.673 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 100 音频无效，将使用静音占位
2026-05-27 21:12:17.682 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.683 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 101 音频无效，将使用静音占位
2026-05-27 21:12:17.691 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.691 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 102 音频无效，将使用静音占位
2026-05-27 21:12:17.700 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.700 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 103 音频无效，将使用静音占位
2026-05-27 21:12:17.708 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.708 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 104 音频无效，将使用静音占位
2026-05-27 21:12:17.716 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.716 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 105 音频无效，将使用静音占位
2026-05-27 21:12:17.724 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.724 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 106 音频无效，将使用静音占位
2026-05-27 21:12:17.733 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.734 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 107 音频无效，将使用静音占位
2026-05-27 21:12:17.742 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.742 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 108 音频无效，将使用静音占位
2026-05-27 21:12:17.750 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.750 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 109 音频无效，将使用静音占位
2026-05-27 21:12:17.757 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.757 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 110 音频无效，将使用静音占位
2026-05-27 21:12:17.764 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.765 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 111 音频无效，将使用静音占位
2026-05-27 21:12:17.772 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.772 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 112 音频无效，将使用静音占位
2026-05-27 21:12:17.779 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.779 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 113 音频无效，将使用静音占位
2026-05-27 21:12:17.787 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.787 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 114 音频无效，将使用静音占位
2026-05-27 21:12:17.795 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.796 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 115 音频无效，将使用静音占位
2026-05-27 21:12:17.805 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.805 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 116 音频无效，将使用静音占位
2026-05-27 21:12:17.814 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.814 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 117 音频无效，将使用静音占位
2026-05-27 21:12:17.824 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.824 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 118 音频无效，将使用静音占位
2026-05-27 21:12:17.833 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.833 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 119 音频无效，将使用静音占位
2026-05-27 21:12:17.842 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.843 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 120 音频无效，将使用静音占位
2026-05-27 21:12:17.852 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.852 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 121 音频无效，将使用静音占位
2026-05-27 21:12:17.861 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.861 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 122 音频无效，将使用静音占位
2026-05-27 21:12:17.871 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.871 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 123 音频无效，将使用静音占位
2026-05-27 21:12:17.881 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.881 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 124 音频无效，将使用静音占位
2026-05-27 21:12:17.890 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.890 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 125 音频无效，将使用静音占位
2026-05-27 21:12:17.899 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.899 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 126 音频无效，将使用静音占位
2026-05-27 21:12:17.907 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.907 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 127 音频无效，将使用静音占位
2026-05-27 21:12:17.915 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.915 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 128 音频无效，将使用静音占位
2026-05-27 21:12:17.923 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.923 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 129 音频无效，将使用静音占位
2026-05-27 21:12:17.932 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.932 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 130 音频无效，将使用静音占位
2026-05-27 21:12:17.940 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.940 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 131 音频无效，将使用静音占位
2026-05-27 21:12:17.948 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.949 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 132 音频无效，将使用静音占位
2026-05-27 21:12:17.957 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.957 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 133 音频无效，将使用静音占位
2026-05-27 21:12:17.966 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.966 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 134 音频无效，将使用静音占位
2026-05-27 21:12:17.974 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.974 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 135 音频无效，将使用静音占位
2026-05-27 21:12:17.983 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.983 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 136 音频无效，将使用静音占位
2026-05-27 21:12:17.991 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:17.992 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 137 音频无效，将使用静音占位
2026-05-27 21:12:18.001 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.001 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 138 音频无效，将使用静音占位
2026-05-27 21:12:18.012 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.012 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 139 音频无效，将使用静音占位
2026-05-27 21:12:18.022 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.022 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 140 音频无效，将使用静音占位
2026-05-27 21:12:18.032 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.032 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 141 音频无效，将使用静音占位
2026-05-27 21:12:18.043 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.043 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 142 音频无效，将使用静音占位
2026-05-27 21:12:18.053 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.053 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 143 音频无效，将使用静音占位
2026-05-27 21:12:18.064 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.064 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 144 音频无效，将使用静音占位
2026-05-27 21:12:18.074 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.074 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 145 音频无效，将使用静音占位
2026-05-27 21:12:18.083 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.083 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 146 音频无效，将使用静音占位
2026-05-27 21:12:18.092 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.092 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 147 音频无效，将使用静音占位
2026-05-27 21:12:18.101 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.101 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 148 音频无效，将使用静音占位
2026-05-27 21:12:18.109 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.109 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 149 音频无效，将使用静音占位
2026-05-27 21:12:18.117 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.117 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 150 音频无效，将使用静音占位
2026-05-27 21:12:18.125 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.125 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 151 音频无效，将使用静音占位
2026-05-27 21:12:18.133 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.133 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 152 音频无效，将使用静音占位
2026-05-27 21:12:18.140 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.140 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 153 音频无效，将使用静音占位
2026-05-27 21:12:18.148 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.148 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 154 音频无效，将使用静音占位
2026-05-27 21:12:18.155 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.156 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 155 音频无效，将使用静音占位
2026-05-27 21:12:18.163 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.164 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 156 音频无效，将使用静音占位
2026-05-27 21:12:18.171 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.171 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 157 音频无效，将使用静音占位
2026-05-27 21:12:18.178 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.178 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 158 音频无效，将使用静音占位
2026-05-27 21:12:18.185 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.185 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 159 音频无效，将使用静音占位
2026-05-27 21:12:18.193 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.193 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 160 音频无效，将使用静音占位
2026-05-27 21:12:18.202 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.202 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 161 音频无效，将使用静音占位
2026-05-27 21:12:18.211 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.211 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 162 音频无效，将使用静音占位
2026-05-27 21:12:18.220 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.220 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 163 音频无效，将使用静音占位
2026-05-27 21:12:18.229 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.230 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 164 音频无效，将使用静音占位
2026-05-27 21:12:18.239 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.239 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 165 音频无效，将使用静音占位
2026-05-27 21:12:18.248 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.249 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 166 音频无效，将使用静音占位
2026-05-27 21:12:18.258 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.258 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 167 音频无效，将使用静音占位
2026-05-27 21:12:18.267 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.267 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 168 音频无效，将使用静音占位
2026-05-27 21:12:18.276 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.276 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 169 音频无效，将使用静音占位
2026-05-27 21:12:18.285 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.286 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 170 音频无效，将使用静音占位
2026-05-27 21:12:18.295 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.295 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 171 音频无效，将使用静音占位
2026-05-27 21:12:18.304 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.304 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 172 音频无效，将使用静音占位
2026-05-27 21:12:18.312 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.312 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 173 音频无效，将使用静音占位
2026-05-27 21:12:18.319 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.320 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 174 音频无效，将使用静音占位
2026-05-27 21:12:18.327 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.328 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 175 音频无效，将使用静音占位
2026-05-27 21:12:18.335 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.335 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 176 音频无效，将使用静音占位
2026-05-27 21:12:18.342 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.343 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 177 音频无效，将使用静音占位
2026-05-27 21:12:18.350 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.351 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 178 音频无效，将使用静音占位
2026-05-27 21:12:18.359 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.359 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 179 音频无效，将使用静音占位
2026-05-27 21:12:18.366 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.367 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 180 音频无效，将使用静音占位
2026-05-27 21:12:18.374 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.375 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 181 音频无效，将使用静音占位
2026-05-27 21:12:18.382 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.382 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 182 音频无效，将使用静音占位
2026-05-27 21:12:18.389 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.389 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 183 音频无效，将使用静音占位
2026-05-27 21:12:18.397 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.397 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 184 音频无效，将使用静音占位
2026-05-27 21:12:18.405 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.405 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 185 音频无效，将使用静音占位
2026-05-27 21:12:18.414 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.415 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 186 音频无效，将使用静音占位
2026-05-27 21:12:18.424 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.424 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 187 音频无效，将使用静音占位
2026-05-27 21:12:18.433 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

2026-05-27 21:12:18.433 | WARNING  | modules.tts.tts_pipeline:generate_tts:250 - 片段 188 音频无效，将使用静音占位
2026-05-27 21:12:18.442 | ERROR    | modules.tts.tts_pipeline:get_media_duration:52 - ffprobe 执行失败: Unrecognized option 'show_entries'.
Error splitting the argument list: Option not found

